,date,store_nbr,family,sales,onpromotion 
10240,2013-11-07,1,EGGS,129.0,0
10241,2013-11-07,1,FROZEN FOODS,99.0,0
10242,2013-11-07,1,GROCERY I,1936.0,0
10243,2013-11-07,1,GROCERY II,18.0,0
10244,2013-11-07,1,HARDWARE,0.0,0
10245,2013-11-07,1,HOME AND KITCHEN I,0.0,0
10246,2013-11-07,1,HOME AND KITCHEN II,0.0,0
10247,2013-11-07,1,HOME APPLIANCES,3.0,0
10248,2013-11-07,1,HOME CARE,0.0,0
10249,2013-11-07,1,LADIESWEAR,0.0,0
10250,2013-11-07,1,LAWN AND GARDEN,2.0,0
10251,2013-11-07,1,LINGERIE,3.0,0
10252,2013-11-07,1,"LIQUOR,WINE,BEER",84.0,0
10253,2013-11-07,1,MAGAZINES,0.0,0
10254,2013-11-07,1,MEATS,263.253,0
10255,2013-11-07,1,PERSONAL CARE,120.0,0
10256,2013-11-07,1,PET SUPPLIES,0.0,0
10257,2013-11-07,1,PLAYERS AND ELECTRONICS,0.0,0
10258,2013-11-07,1,POULTRY,308.799,0
10259,2013-11-07,1,PREPARED FOODS,59.274,0
10260,2013-11-07,1,PRODUCE,0.0,0
10261,2013-11-07,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
10262,2013-11-07,1,SEAFOOD,23.335001,0
10263,2013-11-08,1,AUTOMOTIVE,5.0,0
10264,2013-11-08,1,BABY CARE,0.0,0
10265,2013-11-08,1,BEAUTY,3.0,0
10266,2013-11-08,1,BEVERAGES,1088.0,0
10267,2013-11-08,1,BOOKS,0.0,0
10268,2013-11-08,1,BREAD/BAKERY,312.775,0
10269,2013-11-08,1,CELEBRATION,0.0,0
10270,2013-11-08,1,CLEANING,732.0,0
10271,2013-11-08,1,DAIRY,663.0,0
10272,2013-11-08,1,DELI,145.309,0
10273,2013-11-08,1,EGGS,153.0,0
10274,2013-11-08,1,FROZEN FOODS,99.0,0
10275,2013-11-08,1,GROCERY I,2149.0,0
10276,2013-11-08,1,GROCERY II,45.0,0
10277,2013-11-08,1,HARDWARE,3.0,0
10278,2013-11-08,1,HOME AND KITCHEN I,0.0,0
10279,2013-11-08,1,HOME AND KITCHEN II,0.0,0
10280,2013-11-08,1,HOME APPLIANCES,0.0,0
10281,2013-11-08,1,HOME CARE,0.0,0
10282,2013-11-08,1,LADIESWEAR,0.0,0
10283,2013-11-08,1,LAWN AND GARDEN,9.0,0
10284,2013-11-08,1,LINGERIE,6.0,0
10285,2013-11-08,1,"LIQUOR,WINE,BEER",138.0,0
10286,2013-11-08,1,MAGAZINES,0.0,0
10287,2013-11-08,1,MEATS,1024.162,0
10288,2013-11-08,1,PERSONAL CARE,99.0,0
10289,2013-11-08,1,PET SUPPLIES,0.0,0
10290,2013-11-08,1,PLAYERS AND ELECTRONICS,0.0,0
10291,2013-11-08,1,POULTRY,743.639,0
10292,2013-11-08,1,PREPARED FOODS,90.0,0
10293,2013-11-08,1,PRODUCE,11.0,0
10294,2013-11-08,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
10295,2013-11-08,1,SEAFOOD,41.291,0
10296,2013-11-09,1,AUTOMOTIVE,2.0,0
10297,2013-11-09,1,BABY CARE,0.0,0
10298,2013-11-09,1,BEAUTY,1.0,0
10299,2013-11-09,1,BEVERAGES,940.0,0
10300,2013-11-09,1,BOOKS,0.0,0
10301,2013-11-09,1,BREAD/BAKERY,250.927,0
10302,2013-11-09,1,CELEBRATION,0.0,0
10303,2013-11-09,1,CLEANING,509.0,0
10304,2013-11-09,1,DAIRY,601.0,0
10305,2013-11-09,1,DELI,111.942,0
10306,2013-11-09,1,EGGS,135.0,0
10307,2013-11-09,1,FROZEN FOODS,137.18,0
10308,2013-11-09,1,GROCERY I,2040.0,0
10309,2013-11-09,1,GROCERY II,16.0,0
10310,2013-11-09,1,HARDWARE,4.0,0
10311,2013-11-09,1,HOME AND KITCHEN I,0.0,0
10312,2013-11-09,1,HOME AND KITCHEN II,0.0,0
10313,2013-11-09,1,HOME APPLIANCES,0.0,0
10314,2013-11-09,1,HOME CARE,0.0,0
10315,2013-11-09,1,LADIESWEAR,0.0,0
10316,2013-11-09,1,LAWN AND GARDEN,6.0,0
10317,2013-11-09,1,LINGERIE,3.0,0
10318,2013-11-09,1,"LIQUOR,WINE,BEER",119.0,0
10319,2013-11-09,1,MAGAZINES,0.0,0
10320,2013-11-09,1,MEATS,258.946,0
10321,2013-11-09,1,PERSONAL CARE,104.0,0
10322,2013-11-09,1,PET SUPPLIES,0.0,0
10323,2013-11-09,1,PLAYERS AND ELECTRONICS,0.0,0
10324,2013-11-09,1,POULTRY,332.689,0
10325,2013-11-09,1,PREPARED FOODS,112.974,0
10326,2013-11-09,1,PRODUCE,11.0,0
10327,2013-11-09,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
10328,2013-11-09,1,SEAFOOD,15.632,0
10329,2013-11-10,1,AUTOMOTIVE,1.0,0
10330,2013-11-10,1,BABY CARE,0.0,0
10331,2013-11-10,1,BEAUTY,1.0,0
10332,2013-11-10,1,BEVERAGES,430.0,0
10333,2013-11-10,1,BOOKS,0.0,0
10334,2013-11-10,1,BREAD/BAKERY,128.248,0
10335,2013-11-10,1,CELEBRATION,0.0,0
10336,2013-11-10,1,CLEANING,228.0,0
10337,2013-11-10,1,DAIRY,277.0,0
10338,2013-11-10,1,DELI,53.366,0
10339,2013-11-10,1,EGGS,93.0,0
10340,2013-11-10,1,FROZEN FOODS,68.0,0
10341,2013-11-10,1,GROCERY I,968.0,0
10342,2013-11-10,1,GROCERY II,8.0,0
10343,2013-11-10,1,HARDWARE,0.0,0
10344,2013-11-10,1,HOME AND KITCHEN I,0.0,0
10345,2013-11-10,1,HOME AND KITCHEN II,0.0,0
10346,2013-11-10,1,HOME APPLIANCES,1.0,0
10347,2013-11-10,1,HOME CARE,0.0,0
10348,2013-11-10,1,LADIESWEAR,0.0,0
10349,2013-11-10,1,LAWN AND GARDEN,8.0,0
10350,2013-11-10,1,LINGERIE,1.0,0
10351,2013-11-10,1,"LIQUOR,WINE,BEER",0.0,0
10352,2013-11-10,1,MAGAZINES,0.0,0
10353,2013-11-10,1,MEATS,244.078,0
10354,2013-11-10,1,PERSONAL CARE,54.0,0
10355,2013-11-10,1,PET SUPPLIES,0.0,0
10356,2013-11-10,1,PLAYERS AND ELECTRONICS,0.0,0
10357,2013-11-10,1,POULTRY,126.015,0
10358,2013-11-10,1,PREPARED FOODS,65.264,0
10359,2013-11-10,1,PRODUCE,23.0,0
10360,2013-11-10,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
10361,2013-11-10,1,SEAFOOD,9.467,0
10362,2013-11-11,1,AUTOMOTIVE,0.0,0
10363,2013-11-11,1,BABY CARE,0.0,0
10364,2013-11-11,1,BEAUTY,1.0,0
10365,2013-11-11,1,BEVERAGES,835.0,0
10366,2013-11-11,1,BOOKS,0.0,0
10367,2013-11-11,1,BREAD/BAKERY,301.352,0
10368,2013-11-11,1,CELEBRATION,0.0,0
10369,2013-11-11,1,CLEANING,565.0,0
10370,2013-11-11,1,DAIRY,579.0,0
10371,2013-11-11,1,DELI,137.38,0
10372,2013-11-11,1,EGGS,155.0,0
10373,2013-11-11,1,FROZEN FOODS,124.0,0
10374,2013-11-11,1,GROCERY I,2097.0,0
10375,2013-11-11,1,GROCERY II,16.0,0
10376,2013-11-11,1,HARDWARE,7.0,0
10377,2013-11-11,1,HOME AND KITCHEN I,0.0,0
10378,2013-11-11,1,HOME AND KITCHEN II,0.0,0
10379,2013-11-11,1,HOME APPLIANCES,2.0,0
10380,2013-11-11,1,HOME CARE,0.0,0
10381,2013-11-11,1,LADIESWEAR,0.0,0
10382,2013-11-11,1,LAWN AND GARDEN,0.0,0
10383,2013-11-11,1,LINGERIE,4.0,0
10384,2013-11-11,1,"LIQUOR,WINE,BEER",94.0,0
10385,2013-11-11,1,MAGAZINES,0.0,0
10386,2013-11-11,1,MEATS,308.651,0
10387,2013-11-11,1,PERSONAL CARE,125.0,0
10388,2013-11-11,1,PET SUPPLIES,0.0,0
10389,2013-11-11,1,PLAYERS AND ELECTRONICS,0.0,0
10390,2013-11-11,1,POULTRY,389.30798,0
10391,2013-11-11,1,PREPARED FOODS,71.0,0
10392,2013-11-11,1,PRODUCE,0.0,0
10393,2013-11-11,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
10394,2013-11-11,1,SEAFOOD,17.225,0
10395,2013-11-12,1,AUTOMOTIVE,1.0,0
10396,2013-11-12,1,BABY CARE,0.0,0
10397,2013-11-12,1,BEAUTY,1.0,0
10398,2013-11-12,1,BEVERAGES,819.0,0
10399,2013-11-12,1,BOOKS,0.0,0
10400,2013-11-12,1,BREAD/BAKERY,262.832,0
10401,2013-11-12,1,CELEBRATION,0.0,0
10402,2013-11-12,1,CLEANING,525.0,0
10403,2013-11-12,1,DAIRY,507.0,0
10404,2013-11-12,1,DELI,95.768,0
10405,2013-11-12,1,EGGS,110.0,0
10406,2013-11-12,1,FROZEN FOODS,119.0,0
10407,2013-11-12,1,GROCERY I,1955.0,0
10408,2013-11-12,1,GROCERY II,23.0,0
10409,2013-11-12,1,HARDWARE,3.0,0
10410,2013-11-12,1,HOME AND KITCHEN I,0.0,0
10411,2013-11-12,1,HOME AND KITCHEN II,0.0,0
10412,2013-11-12,1,HOME APPLIANCES,0.0,0
10413,2013-11-12,1,HOME CARE,0.0,0
10414,2013-11-12,1,LADIESWEAR,0.0,0
10415,2013-11-12,1,LAWN AND GARDEN,7.0,0
10416,2013-11-12,1,LINGERIE,5.0,0
10417,2013-11-12,1,"LIQUOR,WINE,BEER",67.0,0
10418,2013-11-12,1,MAGAZINES,0.0,0
10419,2013-11-12,1,MEATS,267.889,0
10420,2013-11-12,1,PERSONAL CARE,96.0,0
10421,2013-11-12,1,PET SUPPLIES,0.0,0
10422,2013-11-12,1,PLAYERS AND ELECTRONICS,0.0,0
10423,2013-11-12,1,POULTRY,279.803,0
10424,2013-11-12,1,PREPARED FOODS,58.8,0
10425,2013-11-12,1,PRODUCE,2.0,0
10426,2013-11-12,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
10427,2013-11-12,1,SEAFOOD,30.228,0
10428,2013-11-13,1,AUTOMOTIVE,3.0,0
10429,2013-11-13,1,BABY CARE,0.0,0
10430,2013-11-13,1,BEAUTY,2.0,0
10431,2013-11-13,1,BEVERAGES,1148.0,0
10432,2013-11-13,1,BOOKS,0.0,0
10433,2013-11-13,1,BREAD/BAKERY,402.726,0
10434,2013-11-13,1,CELEBRATION,0.0,0
10435,2013-11-13,1,CLEANING,776.0,0
10436,2013-11-13,1,DAIRY,685.0,0
10437,2013-11-13,1,DELI,115.573,0
10438,2013-11-13,1,EGGS,162.0,0
10439,2013-11-13,1,FROZEN FOODS,129.75,0
10440,2013-11-13,1,GROCERY I,2910.0,0
10441,2013-11-13,1,GROCERY II,22.0,0
10442,2013-11-13,1,HARDWARE,5.0,0
10443,2013-11-13,1,HOME AND KITCHEN I,0.0,0
10444,2013-11-13,1,HOME AND KITCHEN II,0.0,0
10445,2013-11-13,1,HOME APPLIANCES,0.0,0
10446,2013-11-13,1,HOME CARE,0.0,0
10447,2013-11-13,1,LADIESWEAR,0.0,0
10448,2013-11-13,1,LAWN AND GARDEN,2.0,0
10449,2013-11-13,1,LINGERIE,6.0,0
10450,2013-11-13,1,"LIQUOR,WINE,BEER",98.0,0
10451,2013-11-13,1,MAGAZINES,0.0,0
10452,2013-11-13,1,MEATS,306.839,0
10453,2013-11-13,1,PERSONAL CARE,142.0,0
10454,2013-11-13,1,PET SUPPLIES,0.0,0
10455,2013-11-13,1,PLAYERS AND ELECTRONICS,0.0,0
10456,2013-11-13,1,POULTRY,369.094,0
10457,2013-11-13,1,PREPARED FOODS,78.233,0
10458,2013-11-13,1,PRODUCE,3.0,0
10459,2013-11-13,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
10460,2013-11-13,1,SEAFOOD,31.58,0
10461,2013-11-14,1,AUTOMOTIVE,1.0,0
10462,2013-11-14,1,BABY CARE,0.0,0
10463,2013-11-14,1,BEAUTY,1.0,0
10464,2013-11-14,1,BEVERAGES,922.0,0
10465,2013-11-14,1,BOOKS,0.0,0
10466,2013-11-14,1,BREAD/BAKERY,307.426,0
10467,2013-11-14,1,CELEBRATION,0.0,0
10468,2013-11-14,1,CLEANING,615.0,0
10469,2013-11-14,1,DAIRY,481.0,0
10470,2013-11-14,1,DELI,104.614,0
10471,2013-11-14,1,EGGS,115.0,0
10472,2013-11-14,1,FROZEN FOODS,113.0,0
10473,2013-11-14,1,GROCERY I,2133.0,0
10474,2013-11-14,1,GROCERY II,28.0,0
10475,2013-11-14,1,HARDWARE,3.0,0
10476,2013-11-14,1,HOME AND KITCHEN I,0.0,0
10477,2013-11-14,1,HOME AND KITCHEN II,0.0,0
10478,2013-11-14,1,HOME APPLIANCES,1.0,0
10479,2013-11-14,1,HOME CARE,0.0,0
10480,2013-11-14,1,LADIESWEAR,0.0,0
10481,2013-11-14,1,LAWN AND GARDEN,5.0,0
10482,2013-11-14,1,LINGERIE,7.0,0
10483,2013-11-14,1,"LIQUOR,WINE,BEER",103.0,0
10484,2013-11-14,1,MAGAZINES,0.0,0
10485,2013-11-14,1,MEATS,411.193,0
10486,2013-11-14,1,PERSONAL CARE,101.0,0
10487,2013-11-14,1,PET SUPPLIES,0.0,0
10488,2013-11-14,1,PLAYERS AND ELECTRONICS,0.0,0
10489,2013-11-14,1,POULTRY,280.339,0
10490,2013-11-14,1,PREPARED FOODS,73.312,0
10491,2013-11-14,1,PRODUCE,3.0,0
10492,2013-11-14,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
10493,2013-11-14,1,SEAFOOD,25.215,0
10494,2013-11-15,1,AUTOMOTIVE,4.0,0
10495,2013-11-15,1,BABY CARE,0.0,0
10496,2013-11-15,1,BEAUTY,3.0,0
10497,2013-11-15,1,BEVERAGES,899.0,0
10498,2013-11-15,1,BOOKS,0.0,0
10499,2013-11-15,1,BREAD/BAKERY,310.856,0
10500,2013-11-15,1,CELEBRATION,0.0,0
10501,2013-11-15,1,CLEANING,695.0,0
10502,2013-11-15,1,DAIRY,546.0,0
10503,2013-11-15,1,DELI,110.879,0
10504,2013-11-15,1,EGGS,154.0,0
10505,2013-11-15,1,FROZEN FOODS,169.855,0
10506,2013-11-15,1,GROCERY I,1848.0,0
10507,2013-11-15,1,GROCERY II,17.0,0
10508,2013-11-15,1,HARDWARE,2.0,0
10509,2013-11-15,1,HOME AND KITCHEN I,0.0,0
10510,2013-11-15,1,HOME AND KITCHEN II,0.0,0
10511,2013-11-15,1,HOME APPLIANCES,0.0,0
10512,2013-11-15,1,HOME CARE,0.0,0
10513,2013-11-15,1,LADIESWEAR,0.0,0
10514,2013-11-15,1,LAWN AND GARDEN,6.0,0
10515,2013-11-15,1,LINGERIE,6.0,0
10516,2013-11-15,1,"LIQUOR,WINE,BEER",185.0,0
10517,2013-11-15,1,MAGAZINES,0.0,0
10518,2013-11-15,1,MEATS,944.761,0
10519,2013-11-15,1,PERSONAL CARE,97.0,0
10520,2013-11-15,1,PET SUPPLIES,0.0,0
10521,2013-11-15,1,PLAYERS AND ELECTRONICS,0.0,0
10522,2013-11-15,1,POULTRY,709.133,0
10523,2013-11-15,1,PREPARED FOODS,76.602,0
10524,2013-11-15,1,PRODUCE,9.0,0
10525,2013-11-15,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
10526,2013-11-15,1,SEAFOOD,36.395,0
10527,2013-11-16,1,AUTOMOTIVE,1.0,0
10528,2013-11-16,1,BABY CARE,0.0,0
10529,2013-11-16,1,BEAUTY,4.0,0
10530,2013-11-16,1,BEVERAGES,971.0,0
10531,2013-11-16,1,BOOKS,0.0,0
10532,2013-11-16,1,BREAD/BAKERY,244.173,0
10533,2013-11-16,1,CELEBRATION,0.0,0
10534,2013-11-16,1,CLEANING,574.0,0
10535,2013-11-16,1,DAIRY,567.0,0
10536,2013-11-16,1,DELI,134.23,0
10537,2013-11-16,1,EGGS,170.0,0
10538,2013-11-16,1,FROZEN FOODS,166.0,0
10539,2013-11-16,1,GROCERY I,1976.0,0
10540,2013-11-16,1,GROCERY II,20.0,0
10541,2013-11-16,1,HARDWARE,3.0,0
10542,2013-11-16,1,HOME AND KITCHEN I,0.0,0
10543,2013-11-16,1,HOME AND KITCHEN II,0.0,0
10544,2013-11-16,1,HOME APPLIANCES,0.0,0
10545,2013-11-16,1,HOME CARE,0.0,0
10546,2013-11-16,1,LADIESWEAR,0.0,0
10547,2013-11-16,1,LAWN AND GARDEN,1.0,0
10548,2013-11-16,1,LINGERIE,5.0,0
10549,2013-11-16,1,"LIQUOR,WINE,BEER",121.0,0
10550,2013-11-16,1,MAGAZINES,0.0,0
10551,2013-11-16,1,MEATS,256.004,0
10552,2013-11-16,1,PERSONAL CARE,182.0,0
10553,2013-11-16,1,PET SUPPLIES,0.0,0
10554,2013-11-16,1,PLAYERS AND ELECTRONICS,0.0,0
10555,2013-11-16,1,POULTRY,287.816,0
10556,2013-11-16,1,PREPARED FOODS,102.087,0
10557,2013-11-16,1,PRODUCE,2.0,0
10558,2013-11-16,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
10559,2013-11-16,1,SEAFOOD,24.953,0
10560,2013-11-17,1,AUTOMOTIVE,0.0,0
10561,2013-11-17,1,BABY CARE,0.0,0
10562,2013-11-17,1,BEAUTY,2.0,0
10563,2013-11-17,1,BEVERAGES,363.0,0
10564,2013-11-17,1,BOOKS,0.0,0
10565,2013-11-17,1,BREAD/BAKERY,158.522,0
10566,2013-11-17,1,CELEBRATION,0.0,0
10567,2013-11-17,1,CLEANING,207.0,0
10568,2013-11-17,1,DAIRY,283.0,0
10569,2013-11-17,1,DELI,53.215,0
10570,2013-11-17,1,EGGS,84.0,0
10571,2013-11-17,1,FROZEN FOODS,46.0,0
10572,2013-11-17,1,GROCERY I,800.0,0
10573,2013-11-17,1,GROCERY II,8.0,0
10574,2013-11-17,1,HARDWARE,0.0,0
10575,2013-11-17,1,HOME AND KITCHEN I,0.0,0
10576,2013-11-17,1,HOME AND KITCHEN II,0.0,0
10577,2013-11-17,1,HOME APPLIANCES,0.0,0
10578,2013-11-17,1,HOME CARE,0.0,0
10579,2013-11-17,1,LADIESWEAR,0.0,0
10580,2013-11-17,1,LAWN AND GARDEN,5.0,0
10581,2013-11-17,1,LINGERIE,1.0,0
10582,2013-11-17,1,"LIQUOR,WINE,BEER",0.0,0
10583,2013-11-17,1,MAGAZINES,0.0,0
10584,2013-11-17,1,MEATS,95.017,0
10585,2013-11-17,1,PERSONAL CARE,65.0,0
10586,2013-11-17,1,PET SUPPLIES,0.0,0
10587,2013-11-17,1,PLAYERS AND ELECTRONICS,0.0,0
10588,2013-11-17,1,POULTRY,138.788,0
10589,2013-11-17,1,PREPARED FOODS,44.995,0
10590,2013-11-17,1,PRODUCE,24.0,0
10591,2013-11-17,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
10592,2013-11-17,1,SEAFOOD,10.606,0
10593,2013-11-18,1,AUTOMOTIVE,1.0,0
10594,2013-11-18,1,BABY CARE,0.0,0
10595,2013-11-18,1,BEAUTY,4.0,0
10596,2013-11-18,1,BEVERAGES,901.0,0
10597,2013-11-18,1,BOOKS,0.0,0
10598,2013-11-18,1,BREAD/BAKERY,390.312,0
10599,2013-11-18,1,CELEBRATION,0.0,0
10600,2013-11-18,1,CLEANING,586.0,0
10601,2013-11-18,1,DAIRY,582.0,0
10602,2013-11-18,1,DELI,143.465,0
10603,2013-11-18,1,EGGS,169.0,0
10604,2013-11-18,1,FROZEN FOODS,81.0,0
10605,2013-11-18,1,GROCERY I,2179.0,0
10606,2013-11-18,1,GROCERY II,33.0,0
10607,2013-11-18,1,HARDWARE,0.0,0
10608,2013-11-18,1,HOME AND KITCHEN I,0.0,0
10609,2013-11-18,1,HOME AND KITCHEN II,0.0,0
10610,2013-11-18,1,HOME APPLIANCES,0.0,0
10611,2013-11-18,1,HOME CARE,0.0,0
10612,2013-11-18,1,LADIESWEAR,0.0,0
10613,2013-11-18,1,LAWN AND GARDEN,5.0,0
10614,2013-11-18,1,LINGERIE,19.0,0
10615,2013-11-18,1,"LIQUOR,WINE,BEER",77.0,0
10616,2013-11-18,1,MAGAZINES,0.0,0
10617,2013-11-18,1,MEATS,594.50903,0
10618,2013-11-18,1,PERSONAL CARE,117.0,0
10619,2013-11-18,1,PET SUPPLIES,0.0,0
10620,2013-11-18,1,PLAYERS AND ELECTRONICS,0.0,0
10621,2013-11-18,1,POULTRY,417.115,0
10622,2013-11-18,1,PREPARED FOODS,74.908,0
10623,2013-11-18,1,PRODUCE,1.0,0
10624,2013-11-18,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
10625,2013-11-18,1,SEAFOOD,20.731,0
10626,2013-11-19,1,AUTOMOTIVE,4.0,0
10627,2013-11-19,1,BABY CARE,0.0,0
10628,2013-11-19,1,BEAUTY,1.0,0
10629,2013-11-19,1,BEVERAGES,1019.0,0
10630,2013-11-19,1,BOOKS,0.0,0
10631,2013-11-19,1,BREAD/BAKERY,257.704,0
10632,2013-11-19,1,CELEBRATION,0.0,0
10633,2013-11-19,1,CLEANING,627.0,0
10634,2013-11-19,1,DAIRY,672.0,0
10635,2013-11-19,1,DELI,151.29,0
10636,2013-11-19,1,EGGS,136.0,0
10637,2013-11-19,1,FROZEN FOODS,127.1,0
10638,2013-11-19,1,GROCERY I,2471.0,0
10639,2013-11-19,1,GROCERY II,27.0,0
10640,2013-11-19,1,HARDWARE,0.0,0
10641,2013-11-19,1,HOME AND KITCHEN I,0.0,0
10642,2013-11-19,1,HOME AND KITCHEN II,0.0,0
10643,2013-11-19,1,HOME APPLIANCES,0.0,0
10644,2013-11-19,1,HOME CARE,0.0,0
10645,2013-11-19,1,LADIESWEAR,0.0,0
10646,2013-11-19,1,LAWN AND GARDEN,5.0,0
10647,2013-11-19,1,LINGERIE,7.0,0
10648,2013-11-19,1,"LIQUOR,WINE,BEER",102.0,0
10649,2013-11-19,1,MAGAZINES,0.0,0
10650,2013-11-19,1,MEATS,310.042,0
10651,2013-11-19,1,PERSONAL CARE,114.0,0
10652,2013-11-19,1,PET SUPPLIES,0.0,0
10653,2013-11-19,1,PLAYERS AND ELECTRONICS,0.0,0
10654,2013-11-19,1,POULTRY,346.003,0
10655,2013-11-19,1,PREPARED FOODS,80.801,0
10656,2013-11-19,1,PRODUCE,0.0,0
10657,2013-11-19,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
10658,2013-11-19,1,SEAFOOD,17.133999,0
10659,2013-11-20,1,AUTOMOTIVE,6.0,0
10660,2013-11-20,1,BABY CARE,0.0,0
10661,2013-11-20,1,BEAUTY,1.0,0
10662,2013-11-20,1,BEVERAGES,1027.0,0
10663,2013-11-20,1,BOOKS,0.0,0
10664,2013-11-20,1,BREAD/BAKERY,375.404,0
10665,2013-11-20,1,CELEBRATION,0.0,0
10666,2013-11-20,1,CLEANING,798.0,0
10667,2013-11-20,1,DAIRY,674.0,0
10668,2013-11-20,1,DELI,127.511,0
10669,2013-11-20,1,EGGS,153.0,0
10670,2013-11-20,1,FROZEN FOODS,124.433,0
10671,2013-11-20,1,GROCERY I,2530.0,0
10672,2013-11-20,1,GROCERY II,40.0,0
10673,2013-11-20,1,HARDWARE,1.0,0
10674,2013-11-20,1,HOME AND KITCHEN I,0.0,0
10675,2013-11-20,1,HOME AND KITCHEN II,0.0,0
10676,2013-11-20,1,HOME APPLIANCES,2.0,0
10677,2013-11-20,1,HOME CARE,0.0,0
10678,2013-11-20,1,LADIESWEAR,0.0,0
10679,2013-11-20,1,LAWN AND GARDEN,11.0,0
10680,2013-11-20,1,LINGERIE,7.0,0
10681,2013-11-20,1,"LIQUOR,WINE,BEER",103.0,0
10682,2013-11-20,1,MAGAZINES,0.0,0
10683,2013-11-20,1,MEATS,545.761,0
10684,2013-11-20,1,PERSONAL CARE,135.0,0
10685,2013-11-20,1,PET SUPPLIES,0.0,0
10686,2013-11-20,1,PLAYERS AND ELECTRONICS,0.0,0
10687,2013-11-20,1,POULTRY,332.076,0
10688,2013-11-20,1,PREPARED FOODS,87.928,0
10689,2013-11-20,1,PRODUCE,0.0,0
10690,2013-11-20,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
10691,2013-11-20,1,SEAFOOD,18.445,0
10692,2013-11-21,1,AUTOMOTIVE,3.0,0
10693,2013-11-21,1,BABY CARE,0.0,0
10694,2013-11-21,1,BEAUTY,3.0,0
10695,2013-11-21,1,BEVERAGES,791.0,0
10696,2013-11-21,1,BOOKS,0.0,0
10697,2013-11-21,1,BREAD/BAKERY,297.284,0
10698,2013-11-21,1,CELEBRATION,0.0,0
10699,2013-11-21,1,CLEANING,586.0,0
10700,2013-11-21,1,DAIRY,485.0,0
10701,2013-11-21,1,DELI,108.518,0
10702,2013-11-21,1,EGGS,138.0,0
10703,2013-11-21,1,FROZEN FOODS,97.0,0
10704,2013-11-21,1,GROCERY I,1938.0,0
10705,2013-11-21,1,GROCERY II,14.0,0
10706,2013-11-21,1,HARDWARE,2.0,0
10707,2013-11-21,1,HOME AND KITCHEN I,0.0,0
10708,2013-11-21,1,HOME AND KITCHEN II,0.0,0
10709,2013-11-21,1,HOME APPLIANCES,0.0,0
10710,2013-11-21,1,HOME CARE,0.0,0
10711,2013-11-21,1,LADIESWEAR,0.0,0
10712,2013-11-21,1,LAWN AND GARDEN,2.0,0
10713,2013-11-21,1,LINGERIE,4.0,0
10714,2013-11-21,1,"LIQUOR,WINE,BEER",88.0,0
10715,2013-11-21,1,MAGAZINES,0.0,0
10716,2013-11-21,1,MEATS,452.13,0
10717,2013-11-21,1,PERSONAL CARE,94.0,0
10718,2013-11-21,1,PET SUPPLIES,0.0,0
10719,2013-11-21,1,PLAYERS AND ELECTRONICS,0.0,0
10720,2013-11-21,1,POULTRY,292.25,0
10721,2013-11-21,1,PREPARED FOODS,74.726,0
10722,2013-11-21,1,PRODUCE,2.0,0
10723,2013-11-21,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
10724,2013-11-21,1,SEAFOOD,9.17,0
10725,2013-11-22,1,AUTOMOTIVE,2.0,0
10726,2013-11-22,1,BABY CARE,0.0,0
10727,2013-11-22,1,BEAUTY,1.0,0
10728,2013-11-22,1,BEVERAGES,834.0,0
10729,2013-11-22,1,BOOKS,0.0,0
10730,2013-11-22,1,BREAD/BAKERY,308.073,0
10731,2013-11-22,1,CELEBRATION,0.0,0
10732,2013-11-22,1,CLEANING,630.0,0
10733,2013-11-22,1,DAIRY,615.0,0
10734,2013-11-22,1,DELI,127.787,0
10735,2013-11-22,1,EGGS,139.0,0
10736,2013-11-22,1,FROZEN FOODS,176.001,0
10737,2013-11-22,1,GROCERY I,2108.0,0
10738,2013-11-22,1,GROCERY II,31.0,0
10739,2013-11-22,1,HARDWARE,0.0,0
10740,2013-11-22,1,HOME AND KITCHEN I,0.0,0
10741,2013-11-22,1,HOME AND KITCHEN II,0.0,0
10742,2013-11-22,1,HOME APPLIANCES,0.0,0
10743,2013-11-22,1,HOME CARE,0.0,0
10744,2013-11-22,1,LADIESWEAR,0.0,0
10745,2013-11-22,1,LAWN AND GARDEN,11.0,0
10746,2013-11-22,1,LINGERIE,8.0,0
10747,2013-11-22,1,"LIQUOR,WINE,BEER",152.0,0
10748,2013-11-22,1,MAGAZINES,0.0,0
10749,2013-11-22,1,MEATS,839.162,0
10750,2013-11-22,1,PERSONAL CARE,92.0,0
10751,2013-11-22,1,PET SUPPLIES,0.0,0
10752,2013-11-22,1,PLAYERS AND ELECTRONICS,0.0,0
10753,2013-11-22,1,POULTRY,746.211,0
